txid,block_height,block_hash,block_time_utc,input_count,input_value_sats,output_count,cluster_output_value_sats,fee_sats,fee_rate,input_script_types,output_script_types,destination_or_intermediate_address,classification,confidence,classification_reason,source
ac8edf50afe2234a4204a87695b009f5656a3f2dc9587f606b7e301b8221c2ce,960188,0000000000000000000186e53ea105d0d9b8453d14666b2bee16b68510544fe4,2026-07-30T01:36:08+00:00,16,307098574,1,307064674,33900,30.047,v0_p2wpkh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
b12b8f994493488edb66940c3539fcab2b46709f1f67c3e70bba3773f649d6d0,960188,0000000000000000000186e53ea105d0d9b8453d14666b2bee16b68510544fe4,2026-07-30T01:36:08+00:00,4,514644878,1,514635458,9420,30.096,v0_p2wpkh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
b24d7c205f213a2b8c058b0c1afeabadca183c317a963e0b51bf6c21c87dcce7,960188,0000000000000000000186e53ea105d0d9b8453d14666b2bee16b68510544fe4,2026-07-30T01:36:08+00:00,2,833731569,1,833726229,5340,30.169,v0_p2wpkh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
b57c6a2e0fdc021f1a6dc6ce073a6c677c0687e9f791722d39d6d0f1c06fe26c,960188,0000000000000000000186e53ea105d0d9b8453d14666b2bee16b68510544fe4,2026-07-30T01:36:08+00:00,1,206289566,1,206286266,3300,30.137,v0_p2wpkh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
b985eabd876ffbcf7905e2fd7483e6fd0432b96f33bd8165b47aa2b58175ad97,960188,0000000000000000000186e53ea105d0d9b8453d14666b2bee16b68510544fe4,2026-07-30T01:36:08+00:00,1,214765452,1,214762152,3300,30.137,v0_p2wpkh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
bae03508e4e5c81e27f9de13f7a31d18e8b20bc9d5c1fc5fe830510d65b6df5d,960188,0000000000000000000186e53ea105d0d9b8453d14666b2bee16b68510544fe4,2026-07-30T01:36:08+00:00,7,1442997516,1,1442981976,15540,30.102,v0_p2wpkh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
bafb03587062aff238431b2b7f5b9339725a91cb38326ddf74bfeb83b6e2469a,960188,0000000000000000000186e53ea105d0d9b8453d14666b2bee16b68510544fe4,2026-07-30T01:36:08+00:00,1,327973011,1,327969711,3300,30.137,v0_p2wpkh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
c1f1e98245f5b38ff0a56797208ac3f0ec909ec7d1a816fda5e7ddc236a8c90f,960188,0000000000000000000186e53ea105d0d9b8453d14666b2bee16b68510544fe4,2026-07-30T01:36:08+00:00,2,717868714,1,717863374,5340,30.127,v0_p2wpkh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
c791d88c4bd744e1e72f69880365adec116597cfa9fdbb404896f73c7b01fd64,960188,0000000000000000000186e53ea105d0d9b8453d14666b2bee16b68510544fe4,2026-07-30T01:36:08+00:00,3,482241234,1,482233854,7380,30.122,v0_p2wpkh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
d40fab97661d82fe658c7e616345f24d9292214d74231062f8a26b774c2396d3,960188,0000000000000000000186e53ea105d0d9b8453d14666b2bee16b68510544fe4,2026-07-30T01:36:08+00:00,4,306912215,1,306902795,9420,30.096,v0_p2wpkh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
d4413128d05c94b3f1ba268bd2d4c18a7d55c770dbbfe0055605090c7cd3bdbc,960188,0000000000000000000186e53ea105d0d9b8453d14666b2bee16b68510544fe4,2026-07-30T01:36:08+00:00,3,1000000624,1,999993244,7380,30.122,v0_p2wpkh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
d4fb0daaeedcff3939509cc8544950edca39b64b20d459b305e24ae9612b9287,960188,0000000000000000000186e53ea105d0d9b8453d14666b2bee16b68510544fe4,2026-07-30T01:36:08+00:00,2,500499854,1,500494514,5340,30.085,v0_p2wpkh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
de40e15d8ee0fb987a3a4aa411e75a34aaaa05ec908869e3b32395cfc6426460,960188,0000000000000000000186e53ea105d0d9b8453d14666b2bee16b68510544fe4,2026-07-30T01:36:08+00:00,2,202480000,1,202474660,5340,30.127,v0_p2wpkh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
e638c4e6873a5535aa075a8f9839863c938d9f6676c8e90685482ca21eae0555,960188,0000000000000000000186e53ea105d0d9b8453d14666b2bee16b68510544fe4,2026-07-30T01:36:08+00:00,1,223211577,1,223208277,3300,30.137,v0_p2wpkh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
ed0e54822b725a5526c5044760bb380479653799d12d4740ffb4a26ad32f0151,960188,0000000000000000000186e53ea105d0d9b8453d14666b2bee16b68510544fe4,2026-07-30T01:36:08+00:00,1,253526000,1,253522700,3300,30.206,v0_p2wpkh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
f2a7578cb38651bd1a713cd4a1629a33374b17e0cf14071489be59a727837c4e,960188,0000000000000000000186e53ea105d0d9b8453d14666b2bee16b68510544fe4,2026-07-30T01:36:08+00:00,3,1000000624,1,999993244,7380,30.122,v0_p2wpkh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
f3cedc563e615f9d58b2bd7f5981eceaa95e64f84100204d0211e68f50c92f2a,960188,0000000000000000000186e53ea105d0d9b8453d14666b2bee16b68510544fe4,2026-07-30T01:36:08+00:00,2,500000294,1,499994954,5340,30.085,v0_p2wpkh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
f57e6cf81946383dcbb9fe5522ab3f98071e0d5109521e87993d4ec950716996,960188,0000000000000000000186e53ea105d0d9b8453d14666b2bee16b68510544fe4,2026-07-30T01:36:08+00:00,1,940425168,1,940421868,3300,30.206,v0_p2wpkh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
f827c55c8ab85116217fe5c0c1cec36ea35b481695c5a5dc3014e128d5105364,960188,0000000000000000000186e53ea105d0d9b8453d14666b2bee16b68510544fe4,2026-07-30T01:36:08+00:00,1,258850928,1,258847628,3300,30.137,v0_p2wpkh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
fa7f8d917138fe855daa3b156dcc25a3afe584bd4f9874fad1dccf82fa35c2b4,960188,0000000000000000000186e53ea105d0d9b8453d14666b2bee16b68510544fe4,2026-07-30T01:36:08+00:00,2,203795815,1,203790475,5340,30.127,v0_p2wpkh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
fabcf8b3daa3f9bee7f89c5dc911f5507028db92c1fde81e6caaf4a7b8e428ab,960188,0000000000000000000186e53ea105d0d9b8453d14666b2bee16b68510544fe4,2026-07-30T01:36:08+00:00,1,289970000,1,289966700,3300,30.206,v0_p2wpkh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
fb709372b9fdf776d7e042115ccf572ee64a513370b83352518a73bce2eba83f,960188,0000000000000000000186e53ea105d0d9b8453d14666b2bee16b68510544fe4,2026-07-30T01:36:08+00:00,1,500000000,1,499996700,3300,30.206,v0_p2wpkh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
00388d2eaf3e72d82f4244baae5d21374ceb22e9a666de9aa2bf20f8ab794c11,960189,000000000000000000013f7dbd45306e3c040eaa1c727cc48e69fb6cb182f7dd,2026-07-30T01:37:21+00:00,1,89791712,1,89788412,3300,30.137,v0_p2wpkh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
00c06438aa70b8f25b9dab44801bc6ba31a6e6d833c3ff0dcdf52d829378bbd6,960189,000000000000000000013f7dbd45306e3c040eaa1c727cc48e69fb6cb182f7dd,2026-07-30T01:37:21+00:00,1,131196206,1,131192906,3300,30.206,v0_p2wpkh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
04898ceb962599f9129d5d09779a54c0d2c440ff0e859dc0b4f88a61210c7e42,960189,000000000000000000013f7dbd45306e3c040eaa1c727cc48e69fb6cb182f7dd,2026-07-30T01:37:21+00:00,1,130000000,1,129996700,3300,30.206,v0_p2wpkh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
048d6cec58e19171b07b3c2d3c410dae640d205841a42a3ec98dccf423d308ad,960189,000000000000000000013f7dbd45306e3c040eaa1c727cc48e69fb6cb182f7dd,2026-07-30T01:37:21+00:00,13,68404893,1,68377113,27780,30.057,v0_p2wpkh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
0532f863bd8e06ca6df273b1cd14dcdd9e4786b11f63540fd51955024c741deb,960189,000000000000000000013f7dbd45306e3c040eaa1c727cc48e69fb6cb182f7dd,2026-07-30T01:37:21+00:00,105,69145962,1,68930502,215460,30.059,v0_p2wpkh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
06fcd46b9d5987c595b04d7202c28269ec41606d4f7bf5f359f9bf9e209713ef,960189,000000000000000000013f7dbd45306e3c040eaa1c727cc48e69fb6cb182f7dd,2026-07-30T01:37:21+00:00,1,135935652,1,135932352,3300,30.206,v0_p2wpkh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
083786b907bf459d736ad2849b34910563addf93f524e815e19a081039a6ec49,960189,000000000000000000013f7dbd45306e3c040eaa1c727cc48e69fb6cb182f7dd,2026-07-30T01:37:21+00:00,1,184679573,1,184676273,3300,30.206,v0_p2wpkh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
0e16046da083a2141f64264ff9a2d482b1ab927c7fbbec51cd066afba259147c,960189,000000000000000000013f7dbd45306e3c040eaa1c727cc48e69fb6cb182f7dd,2026-07-30T01:37:21+00:00,1,70036154,1,70032854,3300,30.206,v0_p2wpkh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
0e24548db36994f44475e1fc6a0cead5ef581f5b434bcb333a96962125f4a62f,960189,000000000000000000013f7dbd45306e3c040eaa1c727cc48e69fb6cb182f7dd,2026-07-30T01:37:21+00:00,1,65628924,1,65625624,3300,30.137,v0_p2wpkh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
0fcd2579f33f9d2c61d49a8d5ec965a54c4d107a98b055ff95f0181a905d8e49,960189,000000000000000000013f7dbd45306e3c040eaa1c727cc48e69fb6cb182f7dd,2026-07-30T01:37:21+00:00,1,94686969,1,94683669,3300,30.206,v0_p2wpkh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
16befc1e192ef1b16c40e21dd9891d48698bdd971d0b47e490aa5e875b80b076,960189,000000000000000000013f7dbd45306e3c040eaa1c727cc48e69fb6cb182f7dd,2026-07-30T01:37:21+00:00,1,105041685,1,105038385,3300,30.137,v0_p2wpkh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
1920e52ae427f0a41ea7ea7541a2596d439db547dee23a69dcfad4f12011a160,960189,000000000000000000013f7dbd45306e3c040eaa1c727cc48e69fb6cb182f7dd,2026-07-30T01:37:21+00:00,71,186457508,1,186141008,316500,30.103,p2pkh,v0_p2wpkh,bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0,sweep-funding-tx,high,Pays bc1qnk4zh9qcnap2mycp56qjrgza3cc8ylrh8fecp0 (the sole address that directly funded the named consolidation address bc1qq85v2c926eg6pgxhwp6q7lf6cnsz80qs3fcu9r within the target block range) and is itself confirmed inside that same block range.,"tools/onchain/trace_cluster.py (mempool.space API, live query)"
